month,conflict_phase,hotel_chain,chain_hq_country,chain_tier,country,risk_level,total_rooms,occupancy_rate_pct,adr_usd,revpar_usd,total_revenue_usd,expected_revenue_usd,revenue_loss_usd,revenue_loss_pct,booking_cancellations,avg_length_of_stay_nights
2024-11,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,94.85,381.83,362.15,5562680.0,5306742.0,0.0,0.0,335,5.3
2024-12,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,90.11,405.28,365.2,5609488.0,5306742.0,0.0,0.0,934,3.53
2025-01,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,82.29,432.51,355.92,5466943.0,5306742.0,0.0,0.0,1465,2.12
2025-02,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,81.67,383.98,313.6,4816842.0,5306742.0,489899.0,9.23,1254,4.38
2025-03,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,80.56,400.5,322.62,4955497.0,5306742.0,351245.0,6.62,2049,4.64
2025-04,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,74.91,445.31,333.58,5123807.0,5306742.0,182935.0,3.45,2355,3.51
2025-05,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,74.48,384.69,286.51,4400779.0,5306742.0,905963.0,17.07,1929,2.98
2025-06,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,59.02,393.83,232.42,3570009.0,5306742.0,1736732.0,32.73,3019,2.13
2025-07,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,66.15,458.92,303.56,4662607.0,5306742.0,644135.0,12.14,2422,1.85
2025-08,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,51.17,388.66,198.87,3054599.0,5306742.0,2252143.0,42.44,4394,1.7
2025-09,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,66.27,444.41,294.51,4523745.0,5306742.0,782997.0,14.75,2526,2.38
2025-10,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,53.59,431.74,231.37,3553829.0,5306742.0,1752913.0,33.03,3345,2.76
2025-11,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,54.0,385.59,208.23,3198356.0,5306742.0,2108386.0,39.73,4484,2.1
2025-12,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,60.08,380.42,228.57,3510844.0,5306742.0,1795898.0,33.84,2704,2.27
2026-01,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,35.25,426.26,150.26,2307996.0,5306742.0,2998746.0,56.51,6112,2.12
2026-02,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,35.84,443.44,158.95,2441417.0,5306742.0,2865325.0,53.99,4363,1.06
2026-03,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,40.25,391.56,157.6,2420723.0,5306742.0,2886019.0,54.38,4046,1.71
2026-04,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,53.82,395.69,212.97,3271219.0,5306742.0,2035523.0,38.36,2510,4.36
2026-05,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,61.18,406.95,248.98,3824374.0,5306742.0,1482368.0,27.93,2528,3.09
2026-06,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Egypt,Low,512,50.35,453.14,228.14,3504182.0,5306742.0,1802560.0,33.97,2433,4.12
2024-01,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.39,341.5,277.94,8079690.0,8222333.0,142643.0,1.73,3623,3.58
2024-02,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.75,344.78,281.87,8193880.0,8222333.0,28454.0,0.35,2272,1.82
2024-03,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,80.87,331.53,268.09,7793466.0,8222333.0,428868.0,5.22,1762,4.98
2024-04,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,78.92,312.63,246.72,7172046.0,8222333.0,1050287.0,12.77,3401,2.95
2024-05,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.75,360.9,295.04,8576847.0,8222333.0,0.0,0.0,1665,1.77
2024-06,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.61,353.91,288.82,8396100.0,8222333.0,0.0,0.0,3632,2.99
2024-07,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.51,324.56,264.56,7690683.0,8222333.0,531650.0,6.47,1856,4.44
2024-08,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,79.84,338.0,269.87,7845038.0,8222333.0,377296.0,4.59,4093,2.64
2024-09,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,82.48,368.92,304.29,8845712.0,8222333.0,0.0,0.0,2434,1.85
2024-10,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.0,344.55,279.08,8112992.0,8222333.0,109341.0,1.33,3626,4.91
2024-11,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.19,315.8,256.39,7453248.0,8222333.0,769086.0,9.35,2080,2.06
2024-12,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,81.68,345.2,281.98,8197065.0,8222333.0,25268.0,0.31,2900,1.84
2025-01,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,75.1,363.77,273.19,7941608.0,8222333.0,280725.0,3.41,2385,5.39
2025-02,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,68.58,360.82,247.46,7193688.0,8222333.0,1028646.0,12.51,5077,2.23
2025-03,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,68.38,317.96,217.41,6320118.0,8222333.0,1902215.0,23.13,3363,2.79
2025-04,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,67.35,324.63,218.64,6355764.0,8222333.0,1866569.0,22.7,5258,3.7
2025-05,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,66.84,371.85,248.53,7224870.0,8222333.0,997463.0,12.13,3486,4.13
2025-06,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,56.8,309.44,175.77,5109767.0,8222333.0,3112567.0,37.86,3995,2.44
2025-07,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,55.61,341.54,189.92,5521096.0,8222333.0,2701237.0,32.85,7108,1.6
2025-08,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,56.21,312.49,175.64,5105739.0,8222333.0,3116595.0,37.9,4124,1.96
2025-09,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,53.07,357.68,189.83,5518438.0,8222333.0,2703896.0,32.88,8789,3.24
2025-10,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,52.36,325.78,170.59,4958966.0,8222333.0,3263367.0,39.69,5527,1.13
2025-11,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,53.21,318.42,169.44,4925498.0,8222333.0,3296835.0,40.1,5861,2.29
2025-12,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,51.36,328.59,168.76,4905952.0,8222333.0,3316382.0,40.33,4372,3.17
2026-01,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,30.69,341.32,104.76,3045348.0,8222333.0,5176986.0,62.96,13155,2.47
2026-02,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,32.23,357.22,115.15,3347325.0,8222333.0,4875008.0,59.29,11928,1.78
2026-03,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,34.65,341.96,118.5,3444650.0,8222333.0,4777684.0,58.11,11507,1.57
2026-04,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,45.76,361.82,165.56,4812825.0,8222333.0,3409509.0,41.47,6869,5.26
2026-05,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,40.25,316.87,127.52,3707136.0,8222333.0,4515198.0,54.91,7525,3.39
2026-06,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Lebanon,Very High,969,49.22,318.61,156.83,4558963.0,8222333.0,3663370.0,44.55,10277,4.46
2024-01,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,64.97,448.48,291.38,10839357.0,12802551.0,1963193.0,15.33,6080,2.73
2024-02,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,67.08,501.61,336.46,12516213.0,12802551.0,286337.0,2.24,8436,3.81
2024-03,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,63.62,513.18,326.48,12145189.0,12802551.0,657361.0,5.13,6118,4.79
2024-04,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,63.69,478.56,304.82,11339308.0,12802551.0,1463242.0,11.43,6282,2.32
2024-05,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,65.03,506.49,329.38,12252854.0,12802551.0,549697.0,4.29,6601,3.74
2024-06,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,67.59,489.69,330.97,12312123.0,12802551.0,490427.0,3.83,6251,4.2
2024-07,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,66.92,530.96,355.3,13217112.0,12802551.0,0.0,0.0,5065,2.69
2024-08,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,67.3,485.4,326.65,12151515.0,12802551.0,651035.0,5.09,5984,3.74
2024-09,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,67.26,524.97,353.1,13135197.0,12802551.0,0.0,0.0,5575,2.88
2024-10,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,66.43,527.72,350.56,13040759.0,12802551.0,0.0,0.0,7023,4.49
2024-11,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,63.55,448.45,284.99,10601454.0,12802551.0,2201097.0,17.19,8086,2.46
2024-12,Pre-Tension,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,62.71,469.96,294.7,10962956.0,12802551.0,1839594.0,14.37,6783,4.22
2025-01,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,60.82,523.5,318.38,11843666.0,12802551.0,958885.0,7.49,7146,4.1
2025-02,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,54.28,501.28,272.08,10121414.0,12802551.0,2681137.0,20.94,6682,4.45
2025-03,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,51.86,528.68,274.19,10199948.0,12802551.0,2602603.0,20.33,5632,4.84
2025-04,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,53.3,441.47,235.31,8753539.0,12802551.0,4049011.0,31.63,7284,3.91
2025-05,Escalation,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,54.74,524.34,287.01,10676942.0,12802551.0,2125608.0,16.6,5955,3.52
2025-06,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,39.67,507.74,201.4,7492020.0,12802551.0,5310531.0,41.48,6859,1.71
2025-07,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,37.9,477.27,180.86,6728130.0,12802551.0,6074421.0,47.45,10883,1.69
2025-08,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,48.05,438.48,210.68,7837437.0,12802551.0,4965113.0,38.78,8763,1.97
2025-09,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,42.91,472.8,202.87,7546736.0,12802551.0,5255814.0,41.05,8378,2.5
2025-10,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,44.24,512.72,226.84,8438356.0,12802551.0,4364194.0,34.09,11949,2.43
2025-11,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,38.25,482.09,184.41,6859939.0,12802551.0,5942611.0,46.42,15976,1.8
2025-12,Active Conflict,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,45.16,511.94,231.19,8600354.0,12802551.0,4202197.0,32.82,11671,2.33
2026-01,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,25.14,448.74,112.8,4196025.0,12802551.0,8606526.0,67.23,17587,3.07
2026-02,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,33.07,504.01,166.66,6199627.0,12802551.0,6602923.0,51.58,14610,2.07
2026-03,Peak Crisis,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,21.44,492.69,105.62,3928982.0,12802551.0,8873568.0,69.31,15300,2.51
2026-04,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,34.99,444.93,155.7,5792094.0,12802551.0,7010457.0,54.76,11352,4.3
2026-05,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,38.27,465.75,178.23,6630232.0,12802551.0,6172318.0,48.21,8542,2.04
2026-06,Post-Ceasefire,Marriott International,USA,Luxury/Upper-Upscale,Iraq,Extreme,1240,43.67,481.46,210.23,7820693.0,12802551.0,4981858.0,38.91,13974,3.01
2024-01,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,85.82,216.49,185.8,10651898.0,11134958.0,483061.0,4.34,2449,1.59
2024-02,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,85.48,217.63,186.04,10665467.0,11134958.0,469491.0,4.22,3649,2.6
2024-03,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,89.88,241.4,216.97,12438935.0,11134958.0,0.0,0.0,3791,1.56
2024-04,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,84.85,208.52,176.92,10142869.0,11134958.0,992089.0,8.91,5179,3.11
2024-05,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,85.04,219.55,186.71,10703815.0,11134958.0,431143.0,3.87,5371,4.43
2024-06,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,85.62,212.85,182.25,10448509.0,11134958.0,686450.0,6.16,4649,2.38
2024-07,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,85.5,234.98,200.9,11517721.0,11134958.0,0.0,0.0,3915,3.48
2024-08,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,90.12,225.37,203.1,11643851.0,11134958.0,0.0,0.0,2037,3.01
2024-09,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,88.62,243.22,215.54,12357190.0,11134958.0,0.0,0.0,4344,3.75
2024-10,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,90.09,235.93,212.55,12185295.0,11134958.0,0.0,0.0,3800,4.89
2024-11,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,84.07,233.92,196.65,11273912.0,11134958.0,0.0,0.0,5932,2.25
2024-12,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,88.67,221.55,196.45,11262370.0,11134958.0,0.0,0.0,4435,1.56
2025-01,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,81.22,217.41,176.58,10123154.0,11134958.0,1011804.0,9.09,5832,2.32
2025-02,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,75.93,222.75,169.14,9696677.0,11134958.0,1438282.0,12.92,5583,3.55
2025-03,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,70.08,248.2,173.94,9971850.0,11134958.0,1163108.0,10.45,7689,3.16
2025-04,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,71.66,232.83,166.85,9565765.0,11134958.0,1569194.0,14.09,7587,2.11
2025-05,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,73.71,237.68,175.19,10043595.0,11134958.0,1091363.0,9.8,6073,4.79
2025-06,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,55.74,214.04,119.32,6840503.0,11134958.0,4294455.0,38.57,14921,2.07
2025-07,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,58.35,245.1,143.0,8198449.0,11134958.0,2936510.0,26.37,16192,2.5
2025-08,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,61.8,206.7,127.74,7323365.0,11134958.0,3811593.0,34.23,11000,1.8
2025-09,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,57.91,206.59,119.64,6858765.0,11134958.0,4276193.0,38.4,12563,0.93
2025-10,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,64.12,237.18,152.08,8718847.0,11134958.0,2416111.0,21.7,12804,3.08
2025-11,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,49.87,243.66,121.5,6965756.0,11134958.0,4169202.0,37.44,11695,1.85
2025-12,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,57.02,237.64,135.51,7769032.0,11134958.0,3365926.0,30.23,15747,2.47
2026-01,Peak Crisis,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,33.96,208.86,70.92,4066063.0,11134958.0,7068896.0,63.48,11501,1.31
2026-02,Peak Crisis,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,37.97,210.66,79.99,4585638.0,11134958.0,6549320.0,58.82,18181,1.0
2026-03,Peak Crisis,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,36.03,209.69,75.55,4331101.0,11134958.0,6803857.0,61.1,24581,3.06
2026-04,Post-Ceasefire,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,59.54,233.2,138.85,7960492.0,11134958.0,3174466.0,28.51,13937,4.35
2026-05,Post-Ceasefire,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,57.36,224.13,128.56,7370533.0,11134958.0,3764425.0,33.81,16099,2.83
2026-06,Post-Ceasefire,Hilton Worldwide,USA,Luxury/Upper-Upscale,Saudi Arabia,High,1911,51.62,250.95,129.54,7426447.0,11134958.0,3708511.0,33.31,8916,3.25
2024-01,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,72.04,463.66,334.03,13718794.0,13518031.0,0.0,0.0,5078,5.26
2024-02,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,72.25,492.22,355.61,14604833.0,13518031.0,0.0,0.0,6671,1.83
2024-03,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,70.65,427.98,302.36,12417843.0,13518031.0,1100188.0,8.14,3641,2.73
2024-04,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,71.83,469.62,337.33,13854280.0,13518031.0,0.0,0.0,5358,1.61
2024-05,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,71.8,445.19,319.64,13127416.0,13518031.0,390615.0,2.89,5271,1.84
2024-06,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,74.95,453.45,339.84,13957256.0,13518031.0,0.0,0.0,3658,2.7
2024-07,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,72.6,425.23,308.7,12678495.0,13518031.0,839536.0,6.21,4509,2.49
2024-08,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,73.36,506.23,371.35,15251535.0,13518031.0,0.0,0.0,4736,3.98
2024-09,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,74.39,508.59,378.32,15537804.0,13518031.0,0.0,0.0,3728,2.78
2024-10,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,75.21,445.16,334.81,13750471.0,13518031.0,0.0,0.0,5884,3.46
2024-11,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,73.07,428.66,313.24,12864719.0,13518031.0,653313.0,4.83,5811,3.87
2024-12,Pre-Tension,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,72.9,483.89,352.76,14487693.0,13518031.0,0.0,0.0,5290,2.67
2025-01,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,66.37,476.92,316.53,12999836.0,13518031.0,518196.0,3.83,5480,4.13
2025-02,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,66.05,455.32,300.72,12350672.0,13518031.0,1167359.0,8.64,7009,5.18
2025-03,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,63.4,467.96,296.68,12184808.0,13518031.0,1333223.0,9.86,8346,1.84
2025-04,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,64.63,509.46,329.26,13522649.0,13518031.0,0.0,0.0,8294,3.1
2025-05,Escalation,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,67.95,465.52,316.34,12991885.0,13518031.0,526147.0,3.89,6679,3.82
2025-06,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,45.18,464.58,209.9,8620579.0,13518031.0,4897452.0,36.23,9860,0.96
2025-07,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,53.39,431.24,230.23,9455628.0,13518031.0,4062404.0,30.05,8131,1.99
2025-08,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,46.4,447.71,207.75,8532465.0,13518031.0,4985567.0,36.88,9247,2.84
2025-09,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,48.88,509.49,249.01,10227008.0,13518031.0,3291024.0,24.35,8347,1.32
2025-10,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,53.34,435.22,232.15,9534374.0,13518031.0,3983658.0,29.47,10658,1.94
2025-11,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,42.39,483.55,204.99,8419108.0,13518031.0,5098923.0,37.72,9045,2.71
2025-12,Active Conflict,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,41.02,448.36,183.91,7553308.0,13518031.0,5964723.0,44.12,11700,1.53
2026-01,Peak Crisis,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,32.31,472.62,152.7,6271229.0,13518031.0,7246802.0,53.61,12209,2.93
2026-02,Peak Crisis,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,26.92,425.95,114.68,4709949.0,13518031.0,8808083.0,65.16,10611,1.18
2026-03,Peak Crisis,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,30.76,430.89,132.54,5443439.0,13518031.0,8074592.0,59.73,12895,1.35
2026-04,Post-Ceasefire,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,43.94,463.57,203.7,8365803.0,13518031.0,5152228.0,38.11,8199,2.76
2026-05,Post-Ceasefire,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,37.92,493.82,187.27,7691196.0,13518031.0,5826835.0,43.1,17477,3.52
2026-06,Post-Ceasefire,Hilton Worldwide,USA,Luxury/Upper-Upscale,Qatar,High,1369,42.99,425.76,183.03,7516928.0,13518031.0,6001104.0,44.39,7313,4.54
